user_id,cohort,signup_date,user_type,age_group,completed_first_song,time_to_first_song_minutes,shared_recording,used_recommended_playlist,days_active_week_1,songs_completed_week_1
treatment_user_6763,treatment,2024-11-24,家庭用户,45岁以上,True,3,False,True,7,4
treatment_user_6764,treatment,2024-10-04,家庭用户,45岁以上,False,,False,False,1,0
treatment_user_6765,treatment,2024-11-20,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6766,treatment,2024-11-13,家庭用户,18-24岁,False,,False,False,1,0
treatment_user_6767,treatment,2024-10-20,家庭用户,45岁以上,False,,False,False,1,0
treatment_user_6768,treatment,2024-11-12,家庭用户,45岁以上,True,3,True,False,2,6
treatment_user_6769,treatment,2024-10-28,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6770,treatment,2024-10-25,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_6771,treatment,2024-11-22,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6772,treatment,2024-11-03,家庭用户,45岁以上,True,2,False,False,4,4
treatment_user_6773,treatment,2024-11-13,家庭用户,35-44岁,False,,True,True,1,0
treatment_user_6774,treatment,2024-11-29,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6775,treatment,2024-10-18,家庭用户,18-24岁,True,11,False,False,3,5
treatment_user_6776,treatment,2024-10-26,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6777,treatment,2024-10-06,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6778,treatment,2024-10-30,家庭用户,18-24岁,False,,False,True,0,0
treatment_user_6779,treatment,2024-10-07,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_6780,treatment,2024-10-11,家庭用户,25-34岁,False,,True,False,0,0
treatment_user_6781,treatment,2024-11-24,家庭用户,25-34岁,True,6,True,False,4,7
treatment_user_6782,treatment,2024-10-06,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6783,treatment,2024-10-21,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6784,treatment,2024-11-27,家庭用户,25-34岁,False,,True,False,2,0
treatment_user_6785,treatment,2024-11-04,家庭用户,25-34岁,True,4,True,True,7,13
treatment_user_6786,treatment,2024-10-12,家庭用户,35-44岁,True,0,True,False,2,7
treatment_user_6787,treatment,2024-10-10,家庭用户,25-34岁,False,,True,True,0,0
treatment_user_6788,treatment,2024-10-12,家庭用户,45岁以上,False,,False,True,0,0
treatment_user_6789,treatment,2024-11-29,家庭用户,18-24岁,False,,True,True,0,0
treatment_user_6790,treatment,2024-11-26,家庭用户,45岁以上,True,6,False,True,6,3
treatment_user_6791,treatment,2024-11-11,家庭用户,35-44岁,True,2,False,True,6,10
treatment_user_6792,treatment,2024-10-27,家庭用户,18-24岁,True,2,True,False,6,1
treatment_user_6793,treatment,2024-10-07,家庭用户,45岁以上,False,,False,False,0,0
treatment_user_6794,treatment,2024-11-19,家庭用户,35-44岁,False,,True,False,0,0
treatment_user_6795,treatment,2024-11-06,家庭用户,25-34岁,False,,True,True,0,0
treatment_user_6796,treatment,2024-11-08,家庭用户,35-44岁,True,7,False,False,4,2
treatment_user_6797,treatment,2024-10-30,家庭用户,35-44岁,True,5,False,True,5,5
treatment_user_6798,treatment,2024-10-21,家庭用户,45岁以上,True,8,True,True,5,2
treatment_user_6799,treatment,2024-11-04,家庭用户,25-34岁,True,2,False,False,5,7
treatment_user_6800,treatment,2024-10-10,家庭用户,45岁以上,False,,True,False,1,0
treatment_user_6801,treatment,2024-10-26,家庭用户,18-24岁,False,,True,False,0,0
treatment_user_6802,treatment,2024-11-14,家庭用户,18-24岁,True,3,False,False,3,5
treatment_user_6803,treatment,2024-11-03,家庭用户,35-44岁,False,,False,True,0,0
treatment_user_6804,treatment,2024-10-13,家庭用户,18-24岁,False,,False,True,0,0
treatment_user_6805,treatment,2024-10-04,家庭用户,18-24岁,False,,True,True,1,0
treatment_user_6806,treatment,2024-11-23,家庭用户,35-44岁,False,,True,False,0,0
treatment_user_6807,treatment,2024-10-15,家庭用户,45岁以上,False,,True,True,1,0
treatment_user_6808,treatment,2024-11-04,家庭用户,45岁以上,False,,False,False,1,0
treatment_user_6809,treatment,2024-10-01,家庭用户,18-24岁,True,3,False,False,5,11
treatment_user_6810,treatment,2024-10-05,家庭用户,35-44岁,False,,False,False,2,0
treatment_user_6811,treatment,2024-11-01,家庭用户,45岁以上,False,,False,True,0,0
treatment_user_6812,treatment,2024-10-27,家庭用户,25-34岁,True,7,False,False,6,6
treatment_user_6813,treatment,2024-11-29,家庭用户,18-24岁,True,3,False,False,7,3
treatment_user_6814,treatment,2024-10-12,家庭用户,18-24岁,False,,False,False,1,0
treatment_user_6815,treatment,2024-10-13,家庭用户,35-44岁,False,,False,False,0,0
treatment_user_6816,treatment,2024-10-01,家庭用户,35-44岁,True,13,False,False,4,14
treatment_user_6817,treatment,2024-11-21,家庭用户,45岁以上,True,6,True,False,5,8
treatment_user_6818,treatment,2024-10-13,家庭用户,25-34岁,True,4,False,True,7,3
treatment_user_6819,treatment,2024-10-03,家庭用户,35-44岁,True,6,True,True,7,7
treatment_user_6820,treatment,2024-10-03,家庭用户,35-44岁,True,10,True,False,6,3
treatment_user_6821,treatment,2024-10-08,家庭用户,18-24岁,True,10,False,False,6,4
treatment_user_6822,treatment,2024-11-20,家庭用户,25-34岁,True,4,False,False,4,6
treatment_user_6823,treatment,2024-11-14,家庭用户,18-24岁,False,,True,False,1,0
treatment_user_6824,treatment,2024-11-23,家庭用户,45岁以上,False,,True,False,1,0
treatment_user_6825,treatment,2024-10-31,家庭用户,25-34岁,False,,True,False,0,0
treatment_user_6826,treatment,2024-11-30,家庭用户,35-44岁,False,,True,False,2,0
treatment_user_6827,treatment,2024-10-24,家庭用户,35-44岁,False,,False,True,3,0
treatment_user_6828,treatment,2024-10-13,家庭用户,45岁以上,True,0,True,False,3,8
treatment_user_6829,treatment,2024-10-20,家庭用户,35-44岁,False,,True,True,0,0
treatment_user_6830,treatment,2024-11-29,家庭用户,35-44岁,True,2,True,True,6,14
treatment_user_6831,treatment,2024-11-24,家庭用户,18-24岁,False,,True,False,1,0
treatment_user_6832,treatment,2024-10-03,家庭用户,35-44岁,True,5,False,False,6,5
treatment_user_6833,treatment,2024-11-29,家庭用户,45岁以上,False,,True,False,0,0
treatment_user_6834,treatment,2024-11-29,家庭用户,35-44岁,False,,True,False,0,0
treatment_user_6835,treatment,2024-11-17,家庭用户,35-44岁,False,,False,False,0,0
treatment_user_6836,treatment,2024-11-18,家庭用户,25-34岁,True,10,True,True,6,11
treatment_user_6837,treatment,2024-10-25,家庭用户,25-34岁,True,2,False,False,6,8
treatment_user_6838,treatment,2024-11-20,家庭用户,18-24岁,True,0,False,True,4,8
treatment_user_6839,treatment,2024-11-20,家庭用户,45岁以上,False,,False,True,0,0
treatment_user_6840,treatment,2024-11-01,家庭用户,45岁以上,True,2,False,False,4,7
treatment_user_6841,treatment,2024-11-21,家庭用户,18-24岁,True,4,True,False,3,3
treatment_user_6842,treatment,2024-11-18,家庭用户,45岁以上,True,5,False,False,5,3
treatment_user_6843,treatment,2024-11-17,家庭用户,45岁以上,True,7,True,True,7,1
treatment_user_6844,treatment,2024-11-02,家庭用户,45岁以上,False,,False,False,0,0
treatment_user_6845,treatment,2024-11-09,家庭用户,35-44岁,False,,False,False,0,0
treatment_user_6846,treatment,2024-11-03,家庭用户,35-44岁,False,,False,False,0,0
treatment_user_6847,treatment,2024-11-05,家庭用户,45岁以上,False,,False,True,0,0
treatment_user_6848,treatment,2024-10-14,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_6849,treatment,2024-10-27,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6850,treatment,2024-10-06,家庭用户,18-24岁,False,,True,False,0,0
treatment_user_6851,treatment,2024-11-07,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6852,treatment,2024-10-21,家庭用户,45岁以上,True,7,False,False,2,5
treatment_user_6853,treatment,2024-10-27,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_6854,treatment,2024-11-19,家庭用户,45岁以上,True,0,False,False,6,5
treatment_user_6855,treatment,2024-11-29,家庭用户,18-24岁,True,10,False,False,3,7
treatment_user_6856,treatment,2024-10-02,家庭用户,45岁以上,False,,False,False,0,0
treatment_user_6857,treatment,2024-11-15,家庭用户,18-24岁,True,8,True,True,4,3
treatment_user_6858,treatment,2024-11-25,家庭用户,35-44岁,True,2,False,False,1,2
treatment_user_6859,treatment,2024-11-13,家庭用户,35-44岁,True,2,True,False,7,14
treatment_user_6860,treatment,2024-10-14,家庭用户,35-44岁,True,2,False,False,3,7
treatment_user_6861,treatment,2024-11-27,家庭用户,45岁以上,False,,True,False,0,0
treatment_user_6862,treatment,2024-11-15,家庭用户,35-44岁,True,5,False,True,2,4
treatment_user_6863,treatment,2024-11-17,家庭用户,18-24岁,True,2,False,False,4,2
treatment_user_6864,treatment,2024-11-23,家庭用户,35-44岁,True,7,False,False,4,3
treatment_user_6865,treatment,2024-11-10,家庭用户,45岁以上,True,5,True,False,4,7
treatment_user_6866,treatment,2024-11-19,家庭用户,35-44岁,True,5,True,False,6,5
treatment_user_6867,treatment,2024-10-28,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_6868,treatment,2024-10-27,家庭用户,25-34岁,True,6,False,False,2,8
treatment_user_6869,treatment,2024-11-04,家庭用户,18-24岁,False,,False,False,1,0
treatment_user_6870,treatment,2024-10-07,家庭用户,45岁以上,True,6,False,False,6,4
treatment_user_6871,treatment,2024-10-31,家庭用户,35-44岁,True,7,False,False,4,10
treatment_user_6872,treatment,2024-11-06,家庭用户,45岁以上,True,6,True,True,7,6
treatment_user_6873,treatment,2024-10-21,家庭用户,25-34岁,False,,True,False,0,0
treatment_user_6874,treatment,2024-10-03,家庭用户,45岁以上,False,,False,False,1,0
treatment_user_6875,treatment,2024-10-10,家庭用户,18-24岁,True,8,True,True,5,2
treatment_user_6876,treatment,2024-11-14,家庭用户,45岁以上,True,4,False,False,6,6
treatment_user_6877,treatment,2024-11-02,家庭用户,25-34岁,False,,False,True,1,0
treatment_user_6878,treatment,2024-11-10,家庭用户,18-24岁,True,0,False,False,5,5
treatment_user_6879,treatment,2024-11-12,家庭用户,45岁以上,False,,False,True,0,0
treatment_user_6880,treatment,2024-10-09,家庭用户,35-44岁,False,,False,False,1,0
treatment_user_6881,treatment,2024-11-21,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6882,treatment,2024-10-10,家庭用户,35-44岁,True,7,False,False,5,15
treatment_user_6883,treatment,2024-11-01,家庭用户,25-34岁,True,4,True,True,3,3
treatment_user_6884,treatment,2024-10-12,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6885,treatment,2024-10-22,家庭用户,45岁以上,False,,False,False,0,0
treatment_user_6886,treatment,2024-10-03,家庭用户,45岁以上,False,,True,True,1,0
treatment_user_6887,treatment,2024-11-25,家庭用户,35-44岁,False,,False,False,0,0
treatment_user_6888,treatment,2024-11-15,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6889,treatment,2024-10-12,家庭用户,45岁以上,False,,True,False,1,0
treatment_user_6890,treatment,2024-10-06,家庭用户,45岁以上,True,5,True,False,5,4
treatment_user_6891,treatment,2024-10-01,家庭用户,25-34岁,False,,False,False,1,0
treatment_user_6892,treatment,2024-10-04,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6893,treatment,2024-10-24,家庭用户,18-24岁,True,8,False,True,4,18
treatment_user_6894,treatment,2024-11-17,家庭用户,18-24岁,True,3,False,False,5,3
treatment_user_6895,treatment,2024-11-07,家庭用户,18-24岁,True,16,False,True,7,11
treatment_user_6896,treatment,2024-11-16,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6897,treatment,2024-10-02,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6898,treatment,2024-10-18,家庭用户,25-34岁,True,9,False,False,6,7
treatment_user_6899,treatment,2024-10-04,家庭用户,18-24岁,False,,False,False,2,0
treatment_user_6900,treatment,2024-10-31,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6901,treatment,2024-10-12,家庭用户,25-34岁,True,14,True,False,7,14
treatment_user_6902,treatment,2024-10-29,家庭用户,18-24岁,False,,True,True,0,0
treatment_user_6903,treatment,2024-11-22,家庭用户,35-44岁,False,,False,True,0,0
treatment_user_6904,treatment,2024-11-29,家庭用户,25-34岁,False,,True,False,0,0
treatment_user_6905,treatment,2024-10-19,家庭用户,45岁以上,False,,True,True,2,0
treatment_user_6906,treatment,2024-10-14,家庭用户,35-44岁,False,,False,False,0,0
treatment_user_6907,treatment,2024-11-16,家庭用户,45岁以上,True,11,False,True,5,2
treatment_user_6908,treatment,2024-11-20,家庭用户,35-44岁,True,9,False,False,5,8
treatment_user_6909,treatment,2024-11-06,家庭用户,45岁以上,True,2,False,False,7,14
treatment_user_6910,treatment,2024-10-03,家庭用户,25-34岁,True,5,False,True,6,5
treatment_user_6911,treatment,2024-11-30,家庭用户,45岁以上,False,,True,False,0,0
treatment_user_6912,treatment,2024-11-20,家庭用户,25-34岁,True,1,False,False,5,4
treatment_user_6913,treatment,2024-11-06,家庭用户,18-24岁,False,,True,True,0,0
treatment_user_6914,treatment,2024-10-24,家庭用户,35-44岁,True,5,False,False,3,8
treatment_user_6915,treatment,2024-10-07,家庭用户,35-44岁,True,4,False,False,4,4
treatment_user_6916,treatment,2024-10-17,家庭用户,45岁以上,False,,True,False,0,0
treatment_user_6917,treatment,2024-10-05,家庭用户,35-44岁,True,9,True,False,5,5
treatment_user_6918,treatment,2024-11-23,家庭用户,35-44岁,True,2,True,True,6,7
treatment_user_6919,treatment,2024-10-05,家庭用户,45岁以上,False,,True,False,0,0
treatment_user_6920,treatment,2024-10-06,家庭用户,35-44岁,False,,True,False,0,0
treatment_user_6921,treatment,2024-11-02,家庭用户,45岁以上,False,,False,False,2,0
treatment_user_6922,treatment,2024-10-13,家庭用户,35-44岁,False,,False,False,1,0
treatment_user_6923,treatment,2024-10-28,家庭用户,45岁以上,False,,False,False,2,0
treatment_user_6924,treatment,2024-11-17,家庭用户,18-24岁,False,,False,True,0,0
treatment_user_6925,treatment,2024-10-03,家庭用户,45岁以上,True,9,False,False,6,9
treatment_user_6926,treatment,2024-11-20,家庭用户,35-44岁,True,1,False,False,5,4
treatment_user_6927,treatment,2024-10-15,家庭用户,25-34岁,True,3,False,False,7,14
treatment_user_6928,treatment,2024-10-31,家庭用户,35-44岁,True,3,True,False,7,4
treatment_user_6929,treatment,2024-10-11,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6930,treatment,2024-10-16,家庭用户,35-44岁,False,,True,False,0,0
treatment_user_6931,treatment,2024-10-09,家庭用户,45岁以上,True,1,False,False,3,14
treatment_user_6932,treatment,2024-10-15,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6933,treatment,2024-11-20,家庭用户,35-44岁,False,,False,True,0,0
treatment_user_6934,treatment,2024-10-08,家庭用户,18-24岁,False,,False,True,2,0
treatment_user_6935,treatment,2024-10-10,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_6936,treatment,2024-10-07,家庭用户,45岁以上,False,,False,False,1,0
treatment_user_6937,treatment,2024-10-27,家庭用户,45岁以上,True,13,False,True,4,4
treatment_user_6938,treatment,2024-10-14,家庭用户,25-34岁,False,,True,True,1,0
treatment_user_6939,treatment,2024-10-01,家庭用户,18-24岁,False,,False,True,1,0
treatment_user_6940,treatment,2024-10-05,家庭用户,45岁以上,False,,False,False,0,0
treatment_user_6941,treatment,2024-11-25,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6942,treatment,2024-10-27,家庭用户,45岁以上,True,5,True,True,7,5
treatment_user_6943,treatment,2024-11-29,家庭用户,25-34岁,False,,True,True,0,0
treatment_user_6944,treatment,2024-10-18,家庭用户,35-44岁,False,,True,False,1,0
treatment_user_6945,treatment,2024-10-01,家庭用户,25-34岁,True,4,True,False,2,3
treatment_user_6946,treatment,2024-11-25,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6947,treatment,2024-10-14,家庭用户,25-34岁,False,,True,False,0,0
treatment_user_6948,treatment,2024-10-29,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6949,treatment,2024-10-05,家庭用户,18-24岁,True,5,True,False,4,1
treatment_user_6950,treatment,2024-11-02,家庭用户,35-44岁,True,9,False,False,3,4
treatment_user_6951,treatment,2024-10-15,家庭用户,35-44岁,False,,False,False,0,0
treatment_user_6952,treatment,2024-11-28,家庭用户,45岁以上,True,2,False,True,4,5
treatment_user_6953,treatment,2024-10-27,家庭用户,25-34岁,True,8,False,False,5,4
treatment_user_6954,treatment,2024-10-31,家庭用户,35-44岁,False,,False,True,0,0
treatment_user_6955,treatment,2024-11-29,家庭用户,45岁以上,True,3,False,False,4,2
treatment_user_6956,treatment,2024-11-20,家庭用户,45岁以上,False,,False,True,0,0
treatment_user_6957,treatment,2024-10-08,家庭用户,35-44岁,False,,True,False,1,0
treatment_user_6958,treatment,2024-11-07,家庭用户,18-24岁,False,,True,False,0,0
treatment_user_6959,treatment,2024-11-16,家庭用户,35-44岁,False,,False,False,0,0
treatment_user_6960,treatment,2024-10-09,家庭用户,35-44岁,False,,False,True,3,0
treatment_user_6961,treatment,2024-11-18,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_6962,treatment,2024-11-18,家庭用户,18-24岁,False,,True,False,1,0
treatment_user_6963,treatment,2024-11-16,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_6964,treatment,2024-10-04,家庭用户,45岁以上,False,,False,True,2,0
treatment_user_6965,treatment,2024-11-23,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6966,treatment,2024-10-14,家庭用户,45岁以上,True,6,False,True,4,11
treatment_user_6967,treatment,2024-10-19,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_6968,treatment,2024-11-17,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_6969,treatment,2024-10-01,家庭用户,35-44岁,True,9,True,False,5,7
treatment_user_6970,treatment,2024-11-13,家庭用户,45岁以上,False,,False,True,3,0
treatment_user_6971,treatment,2024-11-07,家庭用户,18-24岁,True,4,False,False,4,7
treatment_user_6972,treatment,2024-11-04,家庭用户,25-34岁,False,,True,False,0,0
treatment_user_6973,treatment,2024-11-05,家庭用户,45岁以上,False,,True,False,1,0
treatment_user_6974,treatment,2024-11-09,家庭用户,35-44岁,True,7,True,False,4,3
treatment_user_6975,treatment,2024-10-31,家庭用户,25-34岁,True,3,False,False,4,10
treatment_user_6976,treatment,2024-10-08,家庭用户,25-34岁,True,0,True,True,5,4
treatment_user_6977,treatment,2024-10-08,家庭用户,35-44岁,False,,False,False,0,0
treatment_user_6978,treatment,2024-10-20,家庭用户,45岁以上,True,3,False,True,6,2
treatment_user_6979,treatment,2024-11-24,家庭用户,18-24岁,False,,False,True,1,0
treatment_user_6980,treatment,2024-10-16,家庭用户,45岁以上,False,,True,False,0,0
treatment_user_6981,treatment,2024-11-10,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_6982,treatment,2024-11-19,家庭用户,35-44岁,False,,True,False,0,0
treatment_user_6983,treatment,2024-11-09,家庭用户,45岁以上,False,,False,True,1,0
treatment_user_6984,treatment,2024-10-13,家庭用户,25-34岁,False,,True,False,0,0
treatment_user_6985,treatment,2024-10-04,家庭用户,25-34岁,False,,False,True,1,0
treatment_user_6986,treatment,2024-10-26,家庭用户,35-44岁,True,15,True,True,7,2
treatment_user_6987,treatment,2024-11-21,家庭用户,18-24岁,True,6,True,False,6,12
treatment_user_6988,treatment,2024-10-09,家庭用户,25-34岁,True,9,False,False,4,7
treatment_user_6989,treatment,2024-10-12,家庭用户,45岁以上,False,,False,False,0,0
treatment_user_6990,treatment,2024-11-11,家庭用户,35-44岁,True,1,False,True,7,4
treatment_user_6991,treatment,2024-10-19,家庭用户,18-24岁,True,8,True,False,6,5
treatment_user_6992,treatment,2024-11-30,家庭用户,35-44岁,False,,True,False,0,0
treatment_user_6993,treatment,2024-11-14,家庭用户,18-24岁,True,2,False,False,3,4
treatment_user_6994,treatment,2024-11-17,家庭用户,25-34岁,False,,False,False,1,0
treatment_user_6995,treatment,2024-11-10,家庭用户,25-34岁,True,9,False,False,7,6
treatment_user_6996,treatment,2024-10-10,家庭用户,35-44岁,True,6,True,False,3,1
treatment_user_6997,treatment,2024-10-09,家庭用户,35-44岁,True,3,True,False,6,9
treatment_user_6998,treatment,2024-10-20,家庭用户,18-24岁,False,,False,True,1,0
treatment_user_6999,treatment,2024-11-26,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_7000,treatment,2024-10-28,家庭用户,18-24岁,False,,True,False,1,0
treatment_user_7001,treatment,2024-10-31,家庭用户,45岁以上,True,5,False,False,3,2
treatment_user_7002,treatment,2024-11-14,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_7003,treatment,2024-11-04,家庭用户,18-24岁,True,7,True,False,3,5
treatment_user_7004,treatment,2024-10-10,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_7005,treatment,2024-10-21,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_7006,treatment,2024-11-15,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_7007,treatment,2024-11-08,家庭用户,18-24岁,True,5,False,True,7,2
treatment_user_7008,treatment,2024-10-04,家庭用户,18-24岁,True,5,False,False,6,6
treatment_user_7009,treatment,2024-11-05,家庭用户,35-44岁,False,,False,False,4,0
treatment_user_7010,treatment,2024-11-19,家庭用户,45岁以上,False,,False,False,0,0
treatment_user_7011,treatment,2024-11-06,家庭用户,45岁以上,True,2,False,False,4,2
treatment_user_7012,treatment,2024-10-15,家庭用户,35-44岁,True,8,False,False,5,12
treatment_user_7013,treatment,2024-11-15,家庭用户,45岁以上,True,8,False,True,4,3
treatment_user_7014,treatment,2024-10-03,家庭用户,45岁以上,False,,False,False,0,0
treatment_user_7015,treatment,2024-11-26,家庭用户,45岁以上,False,,False,True,1,0
treatment_user_7016,treatment,2024-11-16,家庭用户,18-24岁,True,5,False,False,4,7
treatment_user_7017,treatment,2024-11-23,家庭用户,25-34岁,False,,True,False,0,0
treatment_user_7018,treatment,2024-11-14,家庭用户,45岁以上,True,8,False,False,6,11
treatment_user_7019,treatment,2024-10-10,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_7020,treatment,2024-10-26,家庭用户,45岁以上,True,12,False,False,5,6
treatment_user_7021,treatment,2024-10-31,家庭用户,45岁以上,True,0,True,False,5,6
treatment_user_7022,treatment,2024-11-14,家庭用户,35-44岁,False,,False,False,0,0
treatment_user_7023,treatment,2024-10-08,家庭用户,18-24岁,True,5,False,False,4,8
treatment_user_7024,treatment,2024-10-31,家庭用户,18-24岁,False,,True,False,0,0
treatment_user_7025,treatment,2024-10-11,家庭用户,45岁以上,False,,False,True,1,0
treatment_user_7026,treatment,2024-11-08,家庭用户,35-44岁,False,,True,False,1,0
treatment_user_7027,treatment,2024-10-11,家庭用户,35-44岁,True,3,False,True,3,1
treatment_user_7028,treatment,2024-11-01,家庭用户,25-34岁,False,,True,False,0,0
treatment_user_7029,treatment,2024-11-03,家庭用户,45岁以上,False,,False,False,0,0
treatment_user_7030,treatment,2024-11-19,家庭用户,35-44岁,True,2,False,False,7,7
treatment_user_7031,treatment,2024-11-18,家庭用户,35-44岁,True,7,False,True,5,10
treatment_user_7032,treatment,2024-10-15,家庭用户,45岁以上,True,5,False,True,6,1
treatment_user_7033,treatment,2024-11-24,家庭用户,35-44岁,False,,False,False,1,0
treatment_user_7034,treatment,2024-11-30,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_7035,treatment,2024-10-14,家庭用户,25-34岁,True,2,False,True,4,8
treatment_user_7036,treatment,2024-11-06,家庭用户,35-44岁,False,,True,False,0,0
treatment_user_7037,treatment,2024-11-30,家庭用户,35-44岁,False,,True,True,0,0
treatment_user_7038,treatment,2024-10-20,家庭用户,45岁以上,True,15,True,True,4,5
treatment_user_7039,treatment,2024-11-23,家庭用户,35-44岁,True,7,True,False,4,9
treatment_user_7040,treatment,2024-10-29,家庭用户,35-44岁,True,3,False,False,4,13
treatment_user_7041,treatment,2024-10-16,家庭用户,18-24岁,False,,True,False,1,0
treatment_user_7042,treatment,2024-11-07,家庭用户,35-44岁,True,10,False,False,4,8
treatment_user_7043,treatment,2024-11-02,家庭用户,18-24岁,True,4,False,False,7,8
treatment_user_7044,treatment,2024-11-06,家庭用户,18-24岁,True,0,True,False,3,7
treatment_user_7045,treatment,2024-11-25,家庭用户,45岁以上,True,4,True,False,7,5
treatment_user_7046,treatment,2024-11-05,家庭用户,45岁以上,True,5,True,False,3,16
treatment_user_7047,treatment,2024-11-30,家庭用户,18-24岁,True,5,False,True,4,11
treatment_user_7048,treatment,2024-10-03,家庭用户,25-34岁,False,,True,True,1,0
treatment_user_7049,treatment,2024-10-18,家庭用户,25-34岁,True,7,False,True,4,9
treatment_user_7050,treatment,2024-11-24,家庭用户,35-44岁,True,2,True,False,4,4
treatment_user_7051,treatment,2024-10-31,家庭用户,25-34岁,True,1,True,False,5,9
treatment_user_7052,treatment,2024-10-08,家庭用户,45岁以上,False,,False,False,0,0
treatment_user_7053,treatment,2024-10-22,家庭用户,25-34岁,False,,False,False,0,0
treatment_user_7054,treatment,2024-10-10,家庭用户,35-44岁,True,12,True,False,4,9
treatment_user_7055,treatment,2024-11-26,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_7056,treatment,2024-10-06,家庭用户,45岁以上,True,0,True,False,3,5
treatment_user_7057,treatment,2024-11-15,家庭用户,45岁以上,False,,True,True,0,0
treatment_user_7058,treatment,2024-10-23,家庭用户,45岁以上,True,1,False,True,6,3
treatment_user_7059,treatment,2024-11-11,家庭用户,35-44岁,True,1,False,False,7,6
treatment_user_7060,treatment,2024-11-02,家庭用户,35-44岁,False,,True,True,0,0
treatment_user_7061,treatment,2024-10-19,家庭用户,25-34岁,True,3,False,False,6,10
treatment_user_7062,treatment,2024-10-10,家庭用户,35-44岁,True,3,False,True,5,5
treatment_user_7063,treatment,2024-10-02,家庭用户,25-34岁,False,,False,True,0,0
treatment_user_7064,treatment,2024-11-01,家庭用户,35-44岁,True,13,False,False,7,5
treatment_user_7065,treatment,2024-11-09,家庭用户,45岁以上,True,3,True,True,3,3
treatment_user_7066,treatment,2024-10-30,家庭用户,18-24岁,False,,True,False,0,0
treatment_user_7067,treatment,2024-10-27,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_7068,treatment,2024-10-30,家庭用户,35-44岁,True,5,False,False,7,2
treatment_user_7069,treatment,2024-11-14,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_7070,treatment,2024-11-09,家庭用户,35-44岁,True,7,True,False,6,2
treatment_user_7071,treatment,2024-10-02,家庭用户,25-34岁,True,4,False,True,5,4
treatment_user_7072,treatment,2024-11-21,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_7073,treatment,2024-10-11,家庭用户,25-34岁,True,5,False,False,5,6
treatment_user_7074,treatment,2024-10-09,家庭用户,35-44岁,False,,False,True,0,0
treatment_user_7075,treatment,2024-11-28,家庭用户,35-44岁,True,3,False,False,4,5
treatment_user_7076,treatment,2024-10-28,家庭用户,18-24岁,False,,False,True,0,0
treatment_user_7077,treatment,2024-11-27,家庭用户,18-24岁,False,,False,False,0,0
treatment_user_7078,treatment,2024-11-06,家庭用户,45岁以上,True,5,False,True,5,8
treatment_user_7079,treatment,2024-11-12,家庭用户,18-24岁,True,6,True,False,5,18
treatment_user_7080,treatment,2024-10-02,家庭用户,45岁以上,True,1,False,True,4,4
treatment_user_7081,treatment,2024-10-31,家庭用户,45岁以上,False,,False,True,0,0
treatment_user_7082,treatment,2024-10-13,家庭用户,45岁以上,False,,False,True,0,0
